post_id,status,title,url,old_categories,old_tags,old_category_actions,suggested_new_primary_category,suggested_new_subcategory,suggested_new_category_path,action,notes,manual_review_reasons
17623,publish,Missed the Bonk Train? MoonBull Might Be the Next 100x Crypto Ticket in 2025,https://tokentopnews.com/missed-the-bonk-train-moonbull-might-be-the-next-100x-crypto-ticket-in-2025/,CMC | Sponsored Articles,,Keep,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
14149,publish,Missed the Dogecoin Train? MoonBull Whitelist Is Your Next Big Meme Coin Presale Shot in 2025,https://tokentopnews.com/missed-the-dogecoin-train-moonbull-whitelist-is-your-next-big-meme-coin-presale-shot-in-2025/,CMC | Cryptocurrency News,best crypto whitelist 2025 | Best meme coin presale 2025 | Brett Base blockchain | Ethereum meme coin 2025 | Meme Coins With Staking | MoonBull presale crypto | Popcat meme crypto | top meme coins to join | whitelist crypto entry,Keep | Reclassify,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
14944,publish,Missed The Floki Wave? Arctic Pablo Coin Is Leading The Charge In Top Meme Coins To Join For Long Term,https://tokentopnews.com/missed-the-floki-wave-arctic-pablo-coin-is-leading-the-charge-in-top-meme-coins-to-join-for-long-term/,CMC | Cryptocurrency News,$APC staking rewards | Arctic Pablo Coin presale | Deflationary meme coins | Floki coin investment | top meme coins to join for long term,Keep | Reclassify,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
14470,publish,Missed the Gigachad Gold Rush? Arctic Pablo Coin Is the Fresh New Pick Among Top Meme Coins to Invest in This Week,https://tokentopnews.com/missed-the-gigachad-gold-rush-arctic-pablo-coin-is-the-fresh-new-pick-among-top-meme-coins-to-invest-in-this-week/,CMC | Cryptocurrency News,,Keep | Reclassify,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
25762,publish,Missed the official Trump Coin? Here's Your Chance at the Next 1000x Crypto with Apeing Whitelist,https://tokentopnews.com/missed-official-trump-coin-apeing-could-be-next-1000x-crypto/,CMC | Sponsored Articles,Argo Blockchain,Keep,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
28986,publish,Missed the Pepe and Shiba Inu Boom? APEMARS Stage 13 Could Be the Next 1000x Meme Coin Opportunity,https://tokentopnews.com/apemars-stage-13-next-1000x-meme-coin/,CMC | Sponsored Articles,Argo Blockchain,Keep,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
22466,publish,Missed the Pump on Solana Meme Coins? Noomez ($NNZ) is the Next Crypto to Explode,https://tokentopnews.com/missed-solana-meme-coins-buy-noomez-nnz-presale-now/,CMC | Sponsored Articles,,Keep,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
22345,publish,Missed the Pump on Solana Meme Coins? Why Noomez ($NNZ) is the Next Crypto to Explode in 2025,https://tokentopnews.com/missed-the-pump-on-solana-meme-coins-try-noomez-nnz/,CMC | Sponsored Articles,,Keep,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
6221,publish,Missed the Shiba Inu Boom? Arctic Pablo Coin Is the Redemption Story of 2025,https://tokentopnews.com/missed-the-shiba-inu-boom-arctic-pablo-coin-is-the-redemption-story-of-2025/,CMC | Sponsored Articles,Arctic Pablo Coin presale | Binance Smart Chain meme token | crypto comeback tokens | crypto presale opportunity | crypto token burns | meme coin launchpad | missed SHIB opportunity | ROI meme coin 2025 | staking APY crypto | top new meme coins for exponential returns,Keep,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
19010,publish,Missed the Solana Rocket? MoonBull Catches SOL Fans' Eyes: Don’t Miss This Top New Crypto to Join with Explosive Potential,https://tokentopnews.com/didnt-ride-the-solana-moonbull-presale-live-now-top-new-cryptos-to-join/,CMC | Sponsored Articles,Best Crypto Coin | Best Crypto to Buy | best crypto to buy in 2025 | best crypto to buy now | Best Crypto to Invest | best crypto to join | best crypto to watch | best cryptos | best cryptos to invest | MoonBull presale | Top new cryptos to join,Keep,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
8276,publish,Missed the Toncoin Breakout? Qubetics Emerges as the Boldest Bet Among Top Altcoins to Buy Right Now,https://tokentopnews.com/missed-the-toncoin-breakout-qubetics-emerges-as-the-boldest-bet-among-top-altcoins-to-buy-right-now/,CMC | Cryptocurrency News,$TICS price forecast | altcoins under $1 | best crypto presales 2025 | blockchain apps 2025 | decentralized altcoin platforms | multi-chain wallet crypto | Qubetics token | Toncoin alternatives | top altcoins to buy | top ROI crypto projects,Keep | Reclassify,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
15787,publish,Missed The Turbo Wave? Arctic Pablo Coin Is The New Star Among Top Meme Coins To Join For Long Term,https://tokentopnews.com/missed-the-turbo-wave-arctic-pablo-coin-is-the-new-star-among-top-meme-coins-to-join-for-long-term/,CMC | Cryptocurrency News,APC presale | Arctic Pablo Coin | Best meme coins 2025 | meme coin staking rewards | top meme coins to join for long term,Keep | Reclassify,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
26055,publish,Missed Tron’s ICO? Here’s How You Can Catch the Next 100x Coin Before It Blasts Off,https://tokentopnews.com/missed-tron-ico-dont-miss-the-next-100x-coin-apemars-presale/,CMC | Sponsored Articles,$APRZ | APEMARS | burning mechanism | cryptocurrency | deflationary | early investors | missed opportunity | Next 100x coin | presale | ROI | Stage 1 | Tron ICO,Keep,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
16814,publish,Missed Tutorial’s ICO Boom? BullZilla Emerges as One of the Best Meme Coin Presales to Buy in 2025,https://tokentopnews.com/missed-tutorials-ico-boom-bullzilla-emerges-as-one-of-the-best-meme-coin-presales-to-buy-in-2025/,CMC | Cryptocurrency News,best crypto to buy today | Best meme coin presales to buy | Bull Zilla | BullZilla | BullZilla next 1000x | BullZilla Presale | early presale opportunities | Meme Coin ROI | staking rewards crypto | Tutorial ICO,Keep | Reclassify,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
11331,publish,Missed Your Shot at Dogecoin? Secure Your Spot in MoonBull’s Whitelist - The Next 1000x Crypto Opportunity,https://tokentopnews.com/missed-your-shot-at-dogecoin-secure-your-spot-in-moonbulls-whitelist-the-next-1000x-crypto-opportunity/,CMC | Cryptocurrency News,,Keep | Reclassify,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
23778,publish,"MOBU Explodes on the Crypto Scene as the Best Meme Coin to Buy in 2025 - Analysts Warn as PEPE Rises, DOGE Jumps to $0.16",https://tokentopnews.com/mobu-shines-as-best-meme-coin-to-buy-in-2025-while-pepe-doge-rise/,CMC | Sponsored Articles,,Keep,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
22071,publish,MOBU vs. FLOKI and TRUMP: Which Meme Coin Delivers Bigger Gains as MoonBull Leads the Top Meme Coins to Invest in November?,https://tokentopnews.com/top-meme-coins-to-invest-in-november-mobu-floki-and-trump/,CMC | Sponsored Articles,95% staking APY | best crypto to buy now | crypto presale 2025 | Ethereum meme token | high ROI crypto presale | MOBU | MOBU Presale | MoonBull | MoonBull presale | top meme coins to invest in November,Keep,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
15968,publish,Mog Coin Prediction 2025: Arctic Pablo Might Surprise Investors with Explosive Returns — Best Meme Coin with 100x Potential,https://tokentopnews.com/mog-coin-price-outlook-will-it-soar-or-slide-in-2025-2026/,CMC | Cryptocurrency News,,Keep | Reclassify,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
21942,publish,Mog Coin Price Prediction: MOG Makes Lower Lows as Traders Secure Bags in Audited Noomez ($NNZ),https://tokentopnews.com/mog-coin-price-prediction-mog-down-10-as-noomez-rises/,CMC | Sponsored Articles,,Keep,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
14474,publish,Mog Coin’s Skyrocket Left You Behind? Arctic Pablo Coin Is the Next Best New Meme Coin for Exponential Returns,https://tokentopnews.com/mog-coins-skyrocket-left-you-behind-arctic-pablo-coin-is-the-next-best-new-meme-coin-for-exponential-returns/,CMC | Cryptocurrency News,,Keep | Reclassify,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
8274,publish,"Monero Price Prediction 2026 and Qubetics Presale: ROI Projections Reach Over 4,000% and $17.7M Raised",https://tokentopnews.com/monero-price-prediction-2026-and-qubetics-presale-roi-projections-reach-over-4000-and-17-7m-raised/,CMC | Cryptocurrency News,$TICS Token ROI | best crypto presale | Monero forecast July 2026 | Monero price prediction 2026 | Monero ROI 2026 | Monero RSI 2025 | Monero technical indicators | QubeQode IDE | Qubetics investment scenario | Qubetics presale,Keep | Reclassify,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
11626,publish,Monero Price Prediction 2030 Projects 99 Percent ROI While Qubetics Already Delivered 420x to Early Participants,https://tokentopnews.com/monero-price-prediction-2030-projects-99-percent-roi-while-qubetics-already-delivered-420x-to-early-participants/,CMC | Cryptocurrency News,$TICS token rewards | best crypto ICO to invest | cross-chain crypto trading | DPoS crypto staking | Monero forecast | Monero long-term ROI | Monero price prediction 2030 | Qubetics launch price | Qubetics MEXC volume | Qubetics VPN,Keep | Reclassify,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
23194,publish,Monero Price Prediction: Forget XMR. The Audited Noomez Token Presale Is Where Whales Are Moving,https://tokentopnews.com/monero-price-prediction-2025-noomez-presale-gains-heat/,CMC | Sponsored Articles,,Keep,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
5401,publish,"Monero, Shiba Inu, & BDAG See Gains; Is Now the Best Time to Buy Crypto?",https://tokentopnews.com/monero-shiba-inu-is-now-the-best-time-to-buy-crypto/,CMC | Sponsored Articles,& best time to buy crypto | Monero (XMR) price | Shiba Inu (SHIB) bullish momentum,Keep,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
12092,publish,Moo Deng Bag Missed? Troller Cat’s Presale at $0.00006466 Still Has Room to Pounce 7x,https://tokentopnews.com/moo-deng-bag-missed-troller-cat-presale-at-000006466-still-has-room-to-pounce-7x/,CMC | Cryptocurrency News,69% APY staking | Best meme coins 2025 | Buy TCAT | meme coin presale | Moo Deng | Stage 12 crypto | TCAT price prediction | Troller Cat | Trollercat referral program | Trollercat.com,Keep | Reclassify,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
27227,publish,"Moo Deng Gains 0.58%, MemeCore Jumps 8.29%, But APEMARS Steals the Spotlight as the Top Meme Coin Presale to Join Now - Stage 6 Closes in 3 Days",https://tokentopnews.com/apemars-top-meme-coin-presale-as-moo-deng-and-memecore-lag/,CMC | Sponsored Articles,Argo Blockchain,Keep,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
21112,publish,MoonBull ($MOBU) Ignites Interest After Pepe’s Missed ICO - Analysts Call It the Next Best 1000x Meme Coin to Buy for Q4 2025,https://tokentopnews.com/moonbull-ico-named-best-1000x-meme-coin-to-buy-after-pepe/,CMC | Cryptocurrency News,best 1000x meme coin to buy | crypto ICO 2025 | Ethereum Meme Coins | MoonBull ($MOBU) | MoonBull presale | Pepe price news | PEPE price prediction | referral rewards crypto | staking 95% APY | top meme coin Q4 2025,Keep | Reclassify,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
14196,publish,"MoonBull As The Top New Meme Coin to Watch Before Whitelist Closes, With LOFI Rallying and Cheems in Red",https://tokentopnews.com/moonbull-as-the-top-new-meme-coin-to-watch-before-whitelist-closes-with-lofi-rallying-and-cheems-in-red/,CMC | Cryptocurrency News,,Keep | Reclassify,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
14227,publish,MoonBull Becomes the Best New Meme Coin to Watch as Pudgy Penguins Jumps 10.47% and Cheems Slips Slightly,https://tokentopnews.com/moonbull-becomes-the-best-new-meme-coin-to-watch-as-pudgy-penguins-jumps-10-47-and-cheems-slips-slightly/,CMC | Ripple,,Convert asset category to tag | Keep,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
21846,publish,MoonBull Blows Past Expectations as the Top 100x Crypto to Buy While Bitcoin and Litecoin Lag Behind,https://tokentopnews.com/top-100x-crypto-to-buy-moonbull-rockets-past-btc-ltc/,CMC | Cryptocurrency News,,Keep | Reclassify,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
22472,publish,MoonBull Breaks $550K Presale - Is This the Best Meme Coin to Buy in 2025 Over SPX6900 and Floki?,https://tokentopnews.com/best-meme-coin-to-buy-in-2025-moonbull-spx6900-and-floki/,CMC | Sponsored Articles,,Keep,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
20719,publish,MoonBull Captures Top Spot in Best Crypto Presales to Buy Now as BTC and ETH Rally Fuels Market Optimism,https://tokentopnews.com/eth-btc-news-and-mobu-s-best-crypto-presale-updates/,CMC | Cryptocurrency News,best crypto presales to buy now | Bitcoin latest news | Bitcoin price today | Ethereum latest news | Ethereum price today | MoonBull $MOBU | MoonBull presale | MoonBull ROI | MoonBull staking | top crypto Q4 2025,Keep | Reclassify,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
21604,publish,"MoonBull Dominates the Next 1000X Crypto Presale Realm this Q4 - SOL Gets Knocked Off 13.85%, AVAX Skims the Surface",https://tokentopnews.com/moonbull-leads-next-1000x-crypto-presale-as-sol-avax-slip/,CMC | Cryptocurrency News,,Keep | Reclassify,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
22072,publish,MoonBull Emerges as the Best 100x Altcoin in 2025 - $550K Presale Milestone Leaves DOGE and BONK Behind,https://tokentopnews.com/mobu-leads-best-100x-altcoin-in-2025-race-doge-bonk-trail/,CMC | Sponsored Articles,best 100x altcoin in 2025 | Bonk | crypto presale 2025 | Dogecoin | Ethereum-based altcoin | meme coin presales | MOBU | MOBU Presale | MoonBull | MoonBull presale,Keep,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
16066,publish,"MoonBull Emerges as the Best Crypto To Watch in 2025 as Whitelist Fills Fast, While Bonk and Cat in a Dog’s World Hold Strong",https://tokentopnews.com/moonbull-best-crypto-to-watch-in-2025-while-bonk-and-cat-in-a-dogs-world-rally/,CMC | Cryptocurrency News,,Keep | Reclassify,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
23188,publish,MoonBull Gains Buzz as the Next 1000x Crypto to Buy Amid Ethereum’s Supply Dip and XRP’s Futures Boom,https://tokentopnews.com/next-1000x-crypto-moonbull-rises-as-eth-xrp-shift/,CMC | Sponsored Articles,,Keep,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
22805,publish,MoonBull Ignites the Next Utility Boom as the  Best Crypto to Buy for Long Term alongside BTC and HYPE News,https://tokentopnews.com/moonbull-leads-as-best-crypto-to-buy-btc-hype-updates/,CMC | Sponsored Articles,$MOBU staking | 1000x Crypto Potential | Best Crypto to Buy | BTC Live Price Today | HYPE Crypto Price Forecast | MoonBull Crypto Leads | MoonBull Crypto Updates | MoonBull presale | MoonBull ROI | top meme coins 2025,Keep,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
14940,publish,MoonBull in best crypto whitelist spotlight with Turbo and Sudeng – MoonBull Whitelist is Live Now,https://tokentopnews.com/moonbull-in-best-crypto-whitelist-spotlight-with-turbo-and-sudeng-moonbull-whitelist-is-live-now/,CMC | Cryptocurrency News,$MOBU whitelist benefits | Best crypto whitelist | degen trader meme coin | elite staking rewards crypto | limited crypto presale spots | miss past moonshots second chance | moonbull whitelist live | secret token drops Ethereum | Turbo price resilience meme coin,Keep | Reclassify,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
16386,publish,MoonBull Kicks Into High Gear as the Best Crypto Whitelist While Pepe and Ponke Continue Their Push,https://tokentopnews.com/moonbull-as-the-best-crypto-whitelist-with-pepe-and-ponke-updates/,CMC | Cryptocurrency News,Best crypto whitelist | best meme coin whitelist | crypto whitelist opportunity | eth meme coin whitelist | meme coin comparison MoonBull Pepe Ponke | moon bull meme coin | moonbull whitelist live | Pepe Coin news | ponke coin news,Keep | Reclassify,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
19540,publish,MoonBull Leads the 1000x Meme Coin Presale Revolution: DOGE and PEPE Fade as $MOBU Dominates 2025,https://tokentopnews.com/1000x-meme-coin-presale-moonbull-soars-past-doge-pepe/,CMC | Sponsored Articles,1000x Meme Coin Presale | Best Meme Coin Presale | Crypto Presale Live | High-Yield Meme Token | Invest In MoonBull | Meme Coin ROI | MoonBull presale | MoonBull referral program | MoonBull staking rewards | Next Big Meme Coin,Keep,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
19087,publish,"MoonBull Lining Up Among 2025’s 10 Best Coins To Watch, Leaping Past Tron and Sui",https://tokentopnews.com/best-coin-to-watch-moonbull-mobu-other-top-coins-2025/,CMC | Sponsored Articles,best coin to watch | best coins for massive return potential | Best Cryptos to Buy Now | crypto ROI projections | deflationary tokenomics | emerging meme token | high yield crypto staking | Meme Coin Presale 2025 | MoonBull ($MOBU) presale live | Top Cryptos to Invest in Today,Keep,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
14784,publish,MoonBull Named Best New Upcoming Crypto for 2025 as Pudgy Penguins and Act I: The AI Prophecy Gain Momentum,https://tokentopnews.com/moonbull-named-best-new-upcoming-crypto-for-2025-as-pudgy-penguins-and-act-i-the-ai-prophecy-gain-momentum/,CMC | Cryptocurrency News,Act I The AI Prophecy roadmap | Best new upcoming crypto | Ethereum meme coin | limited whitelist spots | meme coin second chance | moonbull whitelist live | NFT floor price jump | Pudgy Penguins price surge | staking rewards,Keep | Reclassify,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
17385,publish,MoonBull Offers $15K Crypto Giveaway as the Best Crypto Whitelist Sparks Buzz Amid ApeCoin and Baby Doge Staying Bullish,https://tokentopnews.com/moonbull-offers-15k-crypto-giveaway-as-the-best-crypto-whitelist-sparks-buzz-with-apecoin-and-baby-doge-staying-bullish/,CMC | Sponsored Articles,$15K crypto giveaway | ApeCoin trading volume | Baby Doge token | Best crypto whitelist | crypto whitelist access | early crypto rewards | meme coin news | meme coin presale | moon bull | MoonBull launch,Keep,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
25026,publish,MoonBull Presale Crosses $660K Mark As The Top Crypto to Buy Now in 2025 While TON Stalls and SUI Strengthens,https://tokentopnews.com/moonbull-gains-as-top-crypto-to-buy-today-with-sui-ton/,CMC | Sponsored Articles,,Keep,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
18681,publish,MoonBull Presale Lights the Uptober Torch – Leading Top Crypto In October 2025 With TRON and Cronos Charging Ahead,https://tokentopnews.com/top-crypto-october-2025-moonbull-presale-live-with-tron-cronos-heating-up/,CMC | Sponsored Articles,,Keep,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
21844,publish,MoonBull Presale Rockets Past $500K as Investors Call It the Next 100x Crypto to Buy While Toncoin and Stellar Lose Steam,https://tokentopnews.com/moonbull-vs-ton-vs-xlm-next-100x-crypto-to-buy/,CMC | Cryptocurrency News,community voting governance | crypto presale investment | locked liquidity token | meme coin early access | MoonBull $MOBU | MoonBull presale | next 100x crypto to buy | staking and rewards | Stellar XLM updates | Toncoin TON overview,Keep | Reclassify,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
18238,publish,MoonBull Presale Sets the Stage Ablaze at $0.000025 - 100x Crypto With Cat in a Dog’s World and Dogecoin Pushing Higher,https://tokentopnews.com/moonbull-100x-crypto-presale-insight-2025-vs-cat-in-a-dogs-world-and-dogecoin/,CMC | Sponsored Articles,,Keep,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
22713,publish,MoonBull Raises $550K in Presale as XRP Hits $0.54 and XLM Trades at $0.11: The Top 100x Crypto Presale Investors Are Watching,https://tokentopnews.com/mobus-leads-top-100x-crypto-presale-while-xrp-and-xlm-soar/,CMC | Sponsored Articles,,Keep,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
22920,publish,MoonBull Rockets Despite Bearish Trends: Smart Investors Secure the Best Crypto to Invest in 2025 as TRX and HBAR Climb,https://tokentopnews.com/moonbull-among-the-best-crypto-presales-amid-trx-hbar-news/,CMC | Sponsored Articles,,Keep,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
18697,publish,MoonBull Scarcity Presale Marks It as the Best New Crypto in Q4 2025 as Toncoin Adds Nike Exec and SUI Bets $450M,https://tokentopnews.com/best-new-crypto-moonbull-presale-toncoin-nike-hire-sui-450m-bet/,CMC | Sponsored Articles,,Keep,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
19313,publish,MoonBull Set for $0.00616 Listing - Top Investors Rushing to This Best Crypto to Join as $BTC Expiry Nears and $SUI Eyes $7.01,https://tokentopnews.com/analysts-call-mobu-best-crypto-beating-btc-and-sui/,CMC | Sponsored Articles,best crypto join in October | Bitcoin price news | bitcoin price prediction | MoonBull $MOBU | MoonBull presale | October 2025 crypto | Q4 2025 crypto | SUI price news | SUI price prediction | top crypto to buy now,Keep,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
23591,publish,MoonBull Sets the Crypto Market Ablaze as the Best Crypto to Invest in 2025 - TRON Slides to $0.2 and LINK Trips Over 18%,https://tokentopnews.com/mobu-best-crypto-to-invest-in-2025-as-tron-and-link-fall/,CMC | Sponsored Articles,$MOBU | $MOBU Presale | best crypto to invest in 2025 | Chainlink oracle network | crypto presale opportunity | high ROI crypto investment | MOBU crypto | MOBU crypto presale | moonbull crypto | TRON blockchain,Keep,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
23420,publish,MoonBull Storms Crypto Charts as the Best Presale to Invest While Bitcoin Dips and TRON Hints at a Rally,https://tokentopnews.com/moonbull-leads-as-best-presale-to-invest-alongside-btc-ton/,CMC | Sponsored Articles,best crypto presales to invest | Bitcoin ETF outflows $870M | Bitcoin price $96K | crypto presale ROI | meme coin presale MoonBull | MoonBull liquidity lock audit | MoonBull presale 2025 | MoonBull staking 95% APY | TRON bullish MACD RSI | TRON price November 2025,Keep,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
14942,publish,MoonBull Targets 1000x Crypto Growth as Simon’s Cat Gains Web3 Traction and Bonk Climbs the Rankings,https://tokentopnews.com/moonbull-targets-1000x-crypto-growth-as-simons-cat-gains-web3-traction-and-bonk-climbs-the-rankings/,CMC | Ripple,1000x crypto | best upcoming crypto | Bonk Solana | crypto whitelist | Ethereum meme coin | meme coin presale | moon bull | MoonBull whitelist | Simon’s Cat Web3 | Solana meme coin,Convert asset category to tag | Keep,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
17708,publish,MoonBull vs Popcat vs Baby Doge Coin: Top 1000x Crypto Picks of 2025,https://tokentopnews.com/moonbull-vs-popcat-vs-baby-doge-coin-top-1000x-crypto-picks-of-2025/,CMC | Sponsored Articles,,Keep,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
17714,publish,MoonBull vs Popcat vs Baby Doge Coin: Top 1000x Crypto Picks of 2025,https://tokentopnews.com/moonbull-vs-popcat-vs-baby-doge-coin-top-1000x-crypto-picks-of-2025-2/,CMC | Sponsored Articles,,Keep,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
14151,publish,"MoonBull Whitelist Is Live, DOGS and LOFI on Fire: Top New Meme Coin to Watch Now",https://tokentopnews.com/moonbull-whitelist-is-live-dogs-and-lofi-on-fire-top-new-meme-coin-to-watch-now/,CMC | Ripple,,Convert asset category to tag | Keep,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
14198,publish,MoonBull Whitelist Live Now – Best New Upcoming Crypto Presale Vs Pepe and FLOKI,https://tokentopnews.com/moonbull-whitelist-live-now-best-new-upcoming-crypto-presale-vs-pepe-and-floki/,CMC | Cryptocurrency News,,Keep | Reclassify,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
14782,publish,"MoonBull Whitelist Nears Close as Pepe and Apu Apustaja Rally, Secure Your 1000x Crypto Bag Now",https://tokentopnews.com/moonbull-whitelist-nears-close-as-pepe-and-apu-apustaja-rally-secure-your-1000x-crypto-bag-now/,CMC | Cryptocurrency News,,Keep | Reclassify,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
11524,publish,MoonBull Whitelist Opens as Dogs and Moo Deng Refocus in 2025 Meme Coin Shift,https://tokentopnews.com/moonbull-whitelist-opens-as-dogs-and-moo-deng-refocus-in-2025-meme-coin-shift/,CMC | Cryptocurrency News,Best meme coins 2025 | crypto whitelist strategy | Dogs crypto review | Ethereum meme coins 2025 | how to join crypto whitelist | meme coin staking rewards | Moo Deng token news | moon bull whitelist | new meme coin launches | Top new meme coin to watch,Keep | Reclassify,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
11439,publish,MoonBull Whitelist Opens Early Entry as DOGS and ANDY Join Top Meme Coin Race,https://tokentopnews.com/moonbull-whitelist-opens-early-entry-as-dogs-and-andy-join-top-meme-coin-race/,CMC | Ripple,,Convert asset category to tag | Keep,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
12005,publish,MoonBull Whitelist Soars as Coq Inu and Dogs Break Out in Top New Meme Coin to Watch Race,https://tokentopnews.com/moonbull-whitelist-soars-as-coq-inu-and-dogs-break-out-in-top-new-meme-coin-to-watch-race/,CMC | Cryptocurrency News,,Keep | Reclassify,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
18309,publish,"MoonBull's Meteoric Rise: The New Presale Meme Coin with 24,540% ROI Potential as ApeCoin and Turbo Gain Momentum",https://tokentopnews.com/moonbull-ignites-as-the-new-presale-meme-coin-as-apecoin-and-turbo-stir-buzz/,CMC | Sponsored Articles,ApeCoin New Presale Meme Coin News | MoonBull New Presale Meme Coin Hype | MoonBull New Presale Meme Coins | New Presale Meme Coins 2025 | New Presale Meme Coins Forecast | New Presale Meme Coins ROI 100x | New Presale Meme Coins To Buy Now | Safest New Presale Meme Coins | Trending New Presale Meme Coins | Turbo New Presale Meme Coin Listing,Keep,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
15512,publish,"MoonBull, Cat in a Dog’s World and Fartcoin: Next Big Crypto Whitelist and 2025 Price Forecast",https://tokentopnews.com/moonbull-cat-in-a-dogs-world-and-fartcoin-next-big-crypto-whitelist-and-2025-price-forecast/,CMC | Ripple,Best meme coins 2025 | Cat in a Dog’s World | Coq Inu | Ethereum meme coins. | Fartcoin | meme coin investing | moon bull | MoonBull whitelist | next big crypto | Pepe Coin,Convert asset category to tag | Keep,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
11624,publish,"MoonBull, Dogs and Fartcoin: Top New Meme Coin to Watch in 2025 Whitelist Alert!",https://tokentopnews.com/moonbull-dogs-and-fartcoin-top-new-meme-coin-to-watch-in-2025-whitelist-alert/,CMC | Cryptocurrency News,best meme coins to buy | crypto whitelist 2025 | DOGS price news | Fartcoin crypto update | how to join MoonBull | MoonBull early access | MoonBull Ethereum meme coin | MoonBull staking rewards | MoonBull whitelist | next big crypto,Keep | Reclassify,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
14892,publish,"MoonBull, Goatseus Maximus, and LOFI - The Top New Meme Coins to Watch Now",https://tokentopnews.com/moonbull-goatseus-maximus-and-lofi-the-top-new-meme-coins-to-watch-now/,CMC | Cryptocurrency News,Best meme coins 2025 | Ethereum meme coin | Goatseus Maximus price | LOFI crypto | meme coin presale | Moonbull new coin launch | MoonBull whitelist | staking rewards crypto | Top new meme coin to watch,Keep | Reclassify,cmc,,/cmc,Keep,Kept from old CMC category,multiple-old-categories
